codigo,dgenerica,despecifica,regimen,tipocalle,direccion,numero,codpostal,localidad,provincia,telefono,fax,latitud,longitud
"46030072","C. DOCENT PÚB. DE FORMACIÓ BÀSICA DE PER. ADULTES","MUNICIPAL LA BARRACA","Púb.","CL","LA BARRACA","25",46530,"PUÇOL","València","961424056","961421258",3.96145172e+01,-3.09538007e-01
"46030084","C. DOCENT PÚB. DE FORMACIÓ BÀSICA DE PER. ADULTES","MUNICIPAL","Púb.","AV","BLASCO IBÁÑEZ","2",46240,"CARLET","València","962538309",,3.92277794e+01,-5.24187028e-01
"46029082","C. DOCENT PÚB. DE FORMACIÓ BÀSICA DE PER. ADULTES","MUNICIPAL BOLOMOR","Púb.","CL","MESTRE SANSALONI","3",46760,"TAVERNES DE LA VALLDIGNA","València","962820350",,3.90697899e+01,-2.62288004e-01
"46029112","C. DOCENT PÚB. DE FORMACIÓ BÀSICA DE PER. ADULTES","MUNICIPAL ALONSO LATORRE","Púb.","PZ","CONSTITUCIÓN","7",46191,"VILAMARXANT","València","962710032",,3.95683022e+01,-6.20714009e-01
"03016754","C. DOCENT PÚB. DE FORMACIÓ BÀSICA DE PER. ADULTES","MUNICIPAL CENTRE NOU","Púb.","CL","SELLESOS","4",3510,"CALLOSA D'EN SARRIÀ","Alacant","965880050",,3.86520271e+01,-1.22158997e-01
"46030102","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL","Púb.","CL","AUSIÀS MARCH (SECTOR NORD RESIDENCIAL)","18",46893,"ALFARRASÍ","València","699935721",,3.89056435e+01,-4.98380989e-01
"46027280","C. DOCENT PÚB. DE FORMACIÓ BÀSICA DE PER. ADULTES","MUNICIPAL ESCOLA D'ADULTS D'ALFAFAR","Púb.","AV","BLASCO IBÁÑEZ","22",46910,"ALFAFAR","València","963182443","963182453",3.94244919e+01,-3.91860008e-01
"03015361","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","LAS PALMERAS","Priv.","PD","DE ALZABARES BAJO, POLÍGONO 2","46",3290,"ELX","Alacant","965455378","965427765",3.82496758e+01,-6.88468993e-01
"12003444","INSTITUT D'EDUCACIÓ SECUNDÀRIA","MIRALCAMP","Púb.","CM","DEL MIRALCAMP","126",12540,"VILA-REAL","Castelló","964524412","964528136",3.99381485e+01,-1.15494996e-01
"03002445","INSTITUTO DE EDUCACIÓN SECUNDARIA","ANTONIO SEQUEROS","Púb.","CL","COMUNIDAD VALENCIANA","55",3160,"ALMORADÍ","Alacant","965700962","965701605",3.81079559e+01,-7.86396980e-01
"03010387","COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA","POETA MIGUEL HERNÁNDEZ","Púb.","AV","DE MADRID","S/N",3600,"ELDA","Alacant","965370916","965370916",3.84754791e+01,-7.82904983e-01
"03010417","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","VICENTE BLASCO IBÁÑEZ","Púb.","AV","DE LES CORTS VALENCIANES","S/N",3205,"ELX","Alacant","966915140","966915141",3.82692604e+01,-7.17984021e-01
"12000650","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","JOSEP ITURBI","Púb.","AV","JAUME I","S/N",12530,"BORRIANA","Castelló","964738365","964738366",3.98824997e+01,-8.95539969e-02
"12000844","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","SERRANO SUÑER","Púb.","CL","MESTRE CABALLERO","33",12004,"CASTELLÓ DE LA PLANA","Castelló","964739580","964739581",3.99943008e+01,-4.02549990e-02
"03007479","COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA","VIRGEN DEL PILAR","Púb.","CL","GABRIEL MIRÓ","5",3190,"PILAR DE LA HORADADA","Alacant","966904255","966904256",3.78666916e+01,-7.92900980e-01
"12000510","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","SANTA ÀGUEDA","Púb.","CL","LA COMBA","S/N",12560,"BENICÀSSIM","Castelló","964738345","964738346",4.00582428e+01,6.07950017e-02
"03010429","INSTITUT D'EDUCACIÓ SECUNDÀRIA","LLOIXA","Púb.","AV","COMTAT DE FABRAQUER","1",3550,"SANT JOAN D'ALACANT","Alacant","965656396","965656551",3.83928337e+01,-4.40890998e-01
"12000133","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","FRANCISCO GRANGEL MASCARÓS","Púb.","CL","SANT AGUSTÍ","2",12110,"ALCORA (L')","Castelló","964738255","964738256",4.00742226e+01,-2.16626003e-01
"03012918","CENTRE PÚBLIC DE FORMACIÓ DE PERSONES ADULTES","BENIDORM","Púb.","PZ","CANALEJAS-EDIFICI TORREJÓ","1",3501,"BENIDORM","Alacant","965856101","965856101",3.85345383e+01,-1.30368993e-01
"03000497","CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA","SAN VICENTE DE PAÚL","Priv.","CL","LA MILAGROSA","1",3802,"ALCOI","Alacant","965331878","965332748",3.86974411e+01,-4.87953007e-01
"12001976","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","PÍO XII","Púb.","CL","BUENAVISTA","S/N",12520,"NULES","Castelló","964738595","964738596",3.98506889e+01,-1.59311995e-01
"12003936","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","PASCUAL NACHER","Púb.","CL","CONSOLACIÓN","S/N",12540,"VILA-REAL","Castelló","964738760","964738761",3.99309998e+01,-1.02192000e-01
"03008654","CENTRO PRIVADO E. INFANTIL, PRIMARIA Y SECUNDARIA","LA PURÍSIMA","Priv.","CL","ALBORÁN","S/N",3183,"TORREVIEJA","Alacant","965710102","965711874",3.79925804e+01,-6.69968009e-01
"12002956","CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA","OBISPO PONT","Priv.","CL","SANTA SOFÍA","9",12540,"VILA-REAL","Castelló","964521126","964521126",3.99459305e+01,-9.74289998e-02
"03012761","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","AITANA","Púb.","CL","CAPITÁN CORTÉS","12",3502,"BENIDORM","Alacant","966870790","966870791",3.85468712e+01,-1.36170000e-01
"46020273","INSTITUT D'EDUCACIÓ SECUNDÀRIA","LA VALL DE SEGÓ","Púb.","CR","DE QUARTELL","S/N",46511,"BENIFAIRÓ DE LES VALLS","València","962602772","962602772",3.97335434e+01,-2.65109986e-01
"03005586","CENTRO PRIVADO E. INFANTIL, PRIMARIA Y SECUNDARIA","SAGRADA FAMILIA","Priv.","AV","MEDITERRÁNEO","S/N",3600,"ELDA","Alacant","965381242","965399046",3.84622002e+01,-7.82808006e-01
"12003778","CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA","ACADEMIA LATINA","Priv.","CL","JOVER","15",12002,"CASTELLÓ DE LA PLANA","Castelló","964225331","964222080",3.99812393e+01,-3.95359993e-02
"46015058","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","PINEDO","Púb.","TR","PINEDO AL MAR","75",46012,"VALENCIA PINEDO","València","962566450","962566451",3.94232178e+01,-3.35898012e-01
"46000171","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","BONAVISTA","Púb.","CL","BONAVISTA","S/N",46970,"ALAQUÀS","València","961503576","961519019",3.94544449e+01,-4.50953990e-01
"46000183","CENTRE PRIVAT D'EDUCACIÓ INFANTIL","LA INMACULADA","Priv.","CL","VIRGEN DE GRACIA","18",46860,"ALBAIDA","València","962900976","962901812",3.88404274e+01,-5.19222021e-01
"46006902","COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA","LUIS VIVES","Púb.","CL","CANALEJAS","S/N",46824,"QUESA","València","962249005","962249006",3.91204529e+01,-7.40729988e-01
"46016105","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","FERNANDO DE LOS RIOS","Púb.","CL","INGENIERO JOAQUIN BENLLOCH","33-35",46006,"VALENCIA","València","963333362","963347770",3.94532852e+01,-3.76185000e-01
"46002507","COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA","MAESTRO AGUILAR","Púb.","AV","ESCUELAS","S/N",46330,"CAMPORROBLES","València","962181064",,3.96479378e+01,-1.39633703e+00
"46020340","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","MIQUEL ADLERT I NOGUEROL","Púb.","CL","PEPE ALBA","21",46022,"VALENCIA","València","962566290","962566291",3.94677544e+01,-3.46745014e-01
"46007311","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","MIGUEL HERNÁNDEZ","Púb.","CL","ANTONIO MACHADO","1",46417,"RIOLA","València","961702360","961718024",3.91976051e+01,-3.36198986e-01
"46013517","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","LA FONTETA","Púb.","CL","CURA PALANCA","S/N",46013,"VALENCIA","València","962566670","962566671",3.94446945e+01,-3.64845008e-01
"46010668","CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA","COLEGIO HERMANAS MANTELLATE","Priv.","CL","MARCHALENES","80",46009,"VALENCIA","València","963494425","963466380",3.94862976e+01,-3.86206001e-01
"46004395","CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA","LUIS AMIGÓ","Priv.","CR","DE BÉTERA","S/N",46110,"GODELLA","València","963637354","963643862",3.95279922e+01,-4.17041004e-01
"46008091","CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA","MARÍA AUXILIADORA","Priv.","CL","LA PUNTA","15-17",46410,"SUECA","València","961702951","961705909",3.92032967e+01,-3.09504002e-01
"46001461","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","XARQUIA","Púb.","CL","CALVARIO","19",46266,"ANTELLA","València","962457555","962457556",3.90809326e+01,-5.90965986e-01
"46017419","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","BENIPEIXCAR","Púb.","AV","DE LES ESCLAVES","15",46702,"GANDIA","València","962826485","962826486",3.89629211e+01,-1.88865006e-01
"46015599","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","EL CRIST","Púb.","CL","CALVARIO","S/N",46133,"MELIANA","València","961205270","961205271",3.95272179e+01,-3.41863990e-01
"46003317","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","RAFAEL ALTAMIRA","Púb.","CL","ESCOLA","1",46837,"QUATRETONDA","València","962264513","962264513",3.89437141e+01,-4.00667995e-01
"46012227","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","PRÁCTICAS","Púb.","PZ","PARQUE MONTEOLIVETE","3",46006,"VALENCIA","València","962566700","962566701",3.94601936e+01,-3.60327989e-01
"46000584","CENTRE D'EDUCACIÓ ESPECIAL","COMARCAL CARMEN PICÓ","Púb.","AV","DELS ESPORTS","S/N",46600,"ALZIRA","València","962457265","962457266",3.91710281e+01,-4.20484990e-01
"46013116","CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA","SALESIANOS-SAN JUAN BOSCO","Priv.","AV","PLATA","10",46013,"VALENCIA","València","963343705","963739630",3.94535599e+01,-3.70187998e-01
"46000213","INSTITUT D'EDUCACIÓ SECUNDÀRIA","JOSÉ SEGRELLES","Púb.","AV","DE JOSEP GINER I MARCO","5",46860,"ALBAIDA","València","962390857","962900672",3.88353424e+01,-5.24897993e-01
"46013438","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","MAGISTERIO ESPAÑOL","Púb.","CL","GENERAL URRUTIA","61",46013,"VALENCIA","València","962566060","962566061",3.94557381e+01,-3.62302005e-01
"46004206","INSTITUT D'EDUCACIÓ SECUNDÀRIA","AUSIÀS MARCH","Púb.","PZ","CRISTO REY","2",46702,"GANDIA","València","962861579","962879648",3.89658394e+01,-1.86123997e-01
"46020431","INSTITUT D'EDUCACIÓ SECUNDÀRIA",,"Púb.","AV","LEPANTO","S/N",46640,"MOIXENT","València","962260018","962260488",3.88722572e+01,-7.58549988e-01
"03017850","CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO","MI PRIMERA ESCUELA","Priv.","AV","CAMILO JOSÉ CELA","80",3600,"ELDA","Alacant","966192446","966192446",3.84685440e+01,-7.95253992e-01
"12007103","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","LA JIRAFA","Priv.","CL","MUSEROS","16",12005,"CASTELLÓ DE LA PLANA","Castelló","964236262",,3.99784584e+01,-3.24120000e-02
"46030242","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","MI OSITA KINDER","Priv.","CL","POBLA DEL DUC","1",46009,"VALENCIA","València","963462194",,3.94865646e+01,-3.76291990e-01
"46030266","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL L'ESCOLETA","Púb.","CL","SANTÍSIMO CRISTO","6",46724,"ADOR","València","962808051","962808159",3.89197845e+01,-2.25381002e-01
"46030278","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL","Púb.","CL","GLORIA COLBI","S/N",46613,"LLAURÍ","València","962560468",,3.91442413e+01,-3.29921991e-01
"46030370","ESCOLA PRIVADA DE MÚSICA","AGRUPACIÓN MUSICAL PATRAIX","Priv.","CL","SALAVERT","10-B",46018,"VALENCIA","València","963252082",,3.94626694e+01,-3.93660009e-01
"46030382","ESCOLA PRIVADA DE MÚSICA","VICENTE PRATS","Priv.","CL","LA FUENTE","17",46200,"PAIPORTA","València",,,3.94272690e+01,-4.20688003e-01
"46030394","ESCOLA PÚBLICA DE MÚSICA","MUNICIPAL DE RÓTOVA","Púb.","CL","MAYOR","2",46725,"RÓTOVA","València","962957011",,3.89318886e+01,-2.57191986e-01
"12007127","ESCOLA PRIVADA DE MÚSICA","SI-FA-SOL","Priv.","CL","CORONA","1",12590,"ALMENARA","Castelló","636795725",,3.97527275e+01,-2.28015006e-01
"03017886","ESCUELA PÚBLICA DE MÚSICA","MUNICIPAL DE CALLOSA DE SEGURA","Púb.","PZ","REINA SOFÍA","10",3360,"CALLOSA DE SEGURA","Alacant","966756659",,3.81235275e+01,-8.79314005e-01
"03017898","ESCOLA PRIVADA DE MÚSICA","COMARCAL DE MÚSICA TRADICIONAL","Priv.","CL","PRÍNCIPE DE ASTURIAS","4",3610,"PETRER","Alacant",,,3.84822502e+01,-7.79380023e-01
"03017904","ESCOLA PRIVADA DE MÚSICA I DANSA","CIMO","Priv.","PZ","DEL MERCADO","S/N",3430,"ONIL","Alacant",,,3.86306343e+01,-6.73362970e-01
"03017916","ESCOLA PRIVADA DE MÚSICA I DANSA","D'ALTEA","Priv.","CL","DE LA FILARMÓNICA","12",3590,"ALTEA","Alacant","965844499","966888303",3.85993462e+01,-4.92510013e-02
"46030400","ESCOLA PRIVADA DE MÚSICA","L'OM","Priv.","CL","ALFARB","10",46220,"PICASSENT","València","647748226",,3.93566246e+01,-4.65180993e-01
"46030412","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","SOL-SOLITO","Priv.","CL","TERUEL","16",46900,"TORRENT","València","961559255",,3.94317818e+01,-4.68793988e-01
"46030436","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","JOSEP CAMARENA","Púb.","CL","REYES CATÓLICOS","70",46702,"GANDIA","València","962870980","962869493",3.89649467e+01,-1.94578007e-01
"03017928","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","GASPAROT","Púb.","AV","MARINA BAIXA","S/N",3570,"VILA JOIOSA (LA)","Alacant","966870810","966870811",3.85012779e+01,-2.41731003e-01
"12007139","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","CARDENAL TARANCÓN","Púb.","AV","JAUME I","S/N",12530,"BORRIANA","Castelló","964738875","964738876",3.98823090e+01,-8.64320025e-02
"03017931","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL EL TOSSALET","Púb.","AV","MONT BENIDORM","7",3502,"BENIDORM","Alacant","965851832","966811983",3.85324898e+01,-1.61566004e-01
"46019052","CENTRE AUTORITZAT ELEMENTAL DE MÚSICA","AULA DE MÚSICA","Priv.","CL","MALDONADO","48",46001,"VALENCIA","València","963916438",,3.94717293e+01,-3.83276999e-01
"46006938","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","VIRGEN DEL MILAGRO","Púb.","CL","CALVARI","S/N",46138,"RAFELBUNYOL","València","961410406",,3.95904617e+01,-3.37502003e-01
"46017456","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","EL MOLÍ","Púb.","CL","GRANERERS","6",46900,"TORRENT","València","961205280","961205281",3.94388123e+01,-4.57993001e-01
"46030187","ESCUELA INFANTIL DE PRIMER CICLO","MUNICIPAL EL CASTELL XICOTET","Púb.","CL","LIRIA","20",46163,"MARINES","València","961648017","961648002",3.96756325e+01,-5.63489020e-01
"46030199","C. DOCENT PÚB. DE FORMACIÓ BÀSICA DE PER. ADULTES","MUNICIPAL NÚMERO 2 DE CANALS","Púb.","AV","JAUME I","S/N",46650,"CANALS","València","962245144","962245144",3.89678497e+01,-5.81707001e-01
"46030205","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","LA PEA","Púb.","CL","ANTONIO IBÁÑEZ ALBALAT","2",46191,"VILAMARXANT","València","962712751","962712754",3.95723495e+01,-6.28790021e-01
"46030217","CENTRE PRIVAT D'EDUCACIÓ INFANTIL","LA LLUNA-L'ELIANA","Priv.","CL","MARÍA ZAMBRANO","17",46183,"ELIANA (L')","València","663835456",,3.95584412e+01,-5.07259011e-01
"46030229","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL DE COREA","Púb.","CL","PERÚ","30",46700,"GANDIA","València","962867042",,3.89750443e+01,-1.80601001e-01
"46030230","ESCUELA INFANTIL DE PRIMER CICLO","MUNICIPAL","Púb.","CL","TURÍS","2",46388,"GODELLETA","València","961800639",,3.94210510e+01,-6.85883999e-01
"03017849","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","TERRAMARINA","Priv.","PA","EGB, P.P.SECTOR 10 CL. COSTA BLANCA ","6",3509,"FINESTRAT","Alacant","966890798","966890799",3.85638237e+01,-2.09292993e-01
"46030281","ESCUELA INFANTIL DE PRIMER CICLO","MUNICIPAL","Púb.","CL","PEDRALBA","S/N",46380,"CHESTE","València","962512776","962512776",3.94986649e+01,-6.84763014e-01
"46030291","CENTRE PRIVAT D'EDUCACIÓ INFANTIL","VIRGEN DE CORTES","Priv.","CL","URUGUAY","41",46007,"VALENCIA","València","655697737",,3.94567223e+01,-3.87042999e-01
"46030308","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","EL VALL ENCANTAT","Priv.","CL","GASCÓ SIRERA","77",46117,"BÉTERA","València","961690417",,3.95904846e+01,-4.58384007e-01
"03017874","CENTRE PRIVAT E. INFANTIL I PRIMÀRIA","MUNTORI","Priv.","AV","VALENCIA (POLÍGONO EL RIU)","8",3420,"CASTALLA","Alacant","965560749 ","965560516",3.86024437e+01,-6.63986027e-01
"46030311","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","TAMARINDOS-CAMARENA","Priv.","CL","HERNÁNDEZ LAZARO","18",46015,"VALENCIA","València","963464450",,3.94780579e+01,-4.03210998e-01
"46030357","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL MESTRA CARMEN BARRUFET PASTOR","Púb.","CL","MAYOR, MANZANA EQ.","1",46135,"ALBALAT DELS SORELLS","València","962910304",,3.95473785e+01,-3.43719989e-01
"46030369","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","CHINCHETAS","Priv.","CL","MANOLO TABERNER","9-11",46018,"VALENCIA","València","962057410","962057411",3.94732399e+01,-3.97738993e-01
"46022592","CENTRE AUTORITZAT D'ENSENYANCES ARTÍSTIQUES PROFESSIONALS DE MÚSICA","DISTRICTE MARÍTIM GRAU DE GANDIA","Priv.","AV","DEL PORT","S/N",46730,"GANDIA GRAU I PLATJA","València","962841164","962841164",3.89899101e+01,-1.59311995e-01
"46023365","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","PIPO","Priv.","CL","FELIPE RINALDI","15",46019,"VALENCIA","València","963651687","963651687",3.94923019e+01,-3.76861006e-01
"46022427","CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA","CENTRO ESTUDIOS FINANCIEROS","Priv.","CL","ALBORAIA","23",46010,"VALENCIA","València","963614199","963933354",3.94823303e+01,-3.70671004e-01
"03015695","ESCOLA PRIVADA DE MÚSICA","LA MARINA","Priv.","CL","SANTA CRISTINA","4",3501,"BENIDORM","Alacant","629621021","966809832",3.85431290e+01,-1.31565005e-01
"03015701","ESCUELA PRIVADA DE MÚSICA","LA CONSTANCIA","Priv.","CL","ÓSCAR ESPLÁ","9-1",3158,"CATRAL","Alacant","965723368",,3.81604424e+01,-8.03744972e-01
"03015713","ESCUELA PRIVADA DE MÚSICA","CENTRO ESTUDIO MUSICAL DOLORES","Priv.","CL","DR. MORENO RUBIO","1",3150,"DOLORES","Alacant",,,3.81376228e+01,-7.70651996e-01
"03015725","ESCUELA PRIVADA DE MÚSICA","SOCIEDAD MUSICAL CULTURAL ELDENSE SANTA CECILIA","Priv.","CL","POETA ZORRILLA","64",3600,"ELDA","Alacant","965385325",,3.84726562e+01,-7.91261971e-01
"03015737","ESCUELA PRIVADA DE MÚSICA","SOCIETAT NUEVA UNIÓN MUSICAL","Priv.","CL","FÉLIX RODRÍGUEZ DE LA FUENTE","48",3348,"GRANJA DE ROCAMORA","Alacant","965360392",,3.81520958e+01,-8.89396012e-01
"03015749","ESCOLA PRIVADA DE MÚSICA I DANSA","TRADICIONAL MÚSICA I DANSA VALLS DEL VINALOPÓ","Priv.","CL","PRÍNCIPE DE ASTURIAS","4",3610,"PETRER","Alacant",,,3.84822502e+01,-7.79380023e-01
"03015750","ESCUELA PÚBLICA DE MÚSICA","MUNICIPAL","Púb.","CL","HORNO DEL VIDRIO","28",3658,"SALINAS","Alacant","965720697",,3.85200577e+01,-9.13632989e-01
"03015762","ESCOLA PRIVADA DE MÚSICA","MAESTRO CLIMENT","Priv.","AV","DE BENIDORM","S/N",3550,"SANT JOAN D'ALACANT","Alacant","965655858",,3.83950195e+01,-4.32249010e-01
"03015774","ESCOLA PRIVADA DE MÚSICA",,"Priv.","CL","MAJOR","2",3789,"VALL D'EBO (LA)","Alacant",,,3.88057022e+01,-1.59758002e-01
"12005982","ESCOLA PRIVADA DE MÚSICA",,"Priv.","PZ","GASPAR I FUSTER","S/N",12140,"ALBOCÀSSER","Castelló",,,4.03563347e+01,2.36889999e-02
"12005994","ESCOLA PRIVADA DE MÚSICA","AGRUPACIÓ DE L'ALCORA","Priv.","CL","VENERABLE CURA BELTRÁN","S/N",12110,"ALCORA (L')","Castelló","964363073",,4.00759048e+01,-2.11851999e-01
"46010905","CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA","SAN ANTONIO ABAD","Priv.","AV","PRIMADO REIG","2",46009,"VALENCIA","València","963655700","963654819",3.94915466e+01,-3.73888999e-01
"46004553","CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA","SANT FRANCESC","Priv.","CL","RIU MAGRE","2",46610,"GUADASSUAR","València","962573000","962573122",3.91892433e+01,-4.72498000e-01
"46014091","CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA","SANTA JOAQUINA DE VEDRUNA","Priv.","CL","MAYOR","44",46114,"VINALESA","València","961490050","961499500",3.95378075e+01,-3.69951993e-01
"46016427","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","ELSA","Priv.","CL","GERMANÍAS","S/N",46880,"BOCAIRENT","València","962350468",,3.87636642e+01,-6.14988029e-01
"46011481","CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA","CHINER VILLARROYA","Priv.","CL","FELIPE VIVES CAÑAMAS","19",46011,"VALENCIA","València","963714463","963714463",3.94730453e+01,-3.33299011e-01
"46018126","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","MAX AUB","Púb.","CL","PADRE URBANO","S/N",46009,"VALENCIA","València","962566280","962566281",3.94878960e+01,-3.69886994e-01
"46006045","CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA","SANTA MARÍA","Priv.","AV","TORREFIEL","15",46870,"ONTINYENT","València","962380391",,3.88198242e+01,-6.09300971e-01
"46008911","CENTRO PRIVADO E. INFANTIL, PRIMARIA Y SECUNDARIA","SANTA ANA","Priv.","CL","CAMINO","5",46300,"UTIEL","València","962171140","962174115",3.95656128e+01,-1.20461202e+00
"46019362","CENTRO PÚBLICO DE FORMACIÓN DE PERSONAS ADULTAS","ANTIGUA ESCUELA ZORITA","Púb.","PZ","DE JUAN GRANDÍA","2",46340,"REQUENA","València","962302750",,3.94885597e+01,-1.10772002e+00
"46011466","CENTRE PRIVAT DE PREESCOLAR","EL JARDÍN","Priv.","CL","CONDE DE ALAQUÁS","5",46011,"VALENCIA","València","963716168",,3.94738503e+01,-3.33323002e-01
"03013856","ESCOLA PRIVADA DE MÚSICA","UNIÓN MUSICAL LA ARTÍSTICA","Priv.","CL","MENÉNDEZ PELAYO","46",3660,"NOVELDA","Alacant","965607172",,3.83866615e+01,-7.68839002e-01
"03013960","ESCOLA PRIVADA DE MÚSICA",,"Priv.","CL","SAN FERNANDO","7",3793,"CASTELL DE CASTELLS","Alacant","965518187","965518206",3.87252884e+01,-1.92990005e-01
"46020871","ESCOLA PRIVADA DE MÚSICA","AGRUPACIÓN MUSICAL","Priv.","PZ","SAN JUAN DE RIBERA","4",46115,"ALFARA DEL PATRIARCA","València","961392642",,3.95446892e+01,-3.85509014e-01
"46020583","ESCOLA PRIVADA DE MÚSICA","AGRUPACIÓN MÚSICO CULTURAL","Priv.","PZ","DE CASTELLÓ","1-2",46593,"ALGAR DE PALANCIA","València","962626362",,3.97813683e+01,-3.67902994e-01
"46020194","ESCOLA INFANTIL DE PRIMER CICLE","TULELL","Púb.","CL","TULELL","S/N",46600,"ALZIRA","València","962401727",,3.91580658e+01,-4.32796001e-01
"46019787","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","EL PONTET","Púb.","CL","LIRA ALMUSSAFENSE","S/N",46440,"ALMUSSAFES","València","961783553","961783553",3.92890739e+01,-4.15538996e-01
"46019313","CENTRE PÚBLIC DE FORMACIÓ DE PERSONES ADULTES",,"Púb.","PS","JAUME I","6",46780,"OLIVA","València","962850698","962963566",3.89238014e+01,-1.21685997e-01
"46018047","INSTITUT D'EDUCACIÓ SECUNDÀRIA","ENRIC VALOR","Púb.","CL","SENYERA","35",46210,"PICANYA","València","961591010","961591934",3.94336548e+01,-4.30236995e-01
"46018072","CENTRE DOCENT PRIVAT ESTRANGER","ENGLISH SCHOOL LOS OLIVOS","Priv.","AV","PINO PANERA","25",46110,"GODELLA","València","963639938","963644863",3.95322151e+01,-4.33488011e-01
"46017432","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","LA PINAETA","Púb.","PG","JUNTO POLÍGONO BALADRE","S/N",46520,"SAGUNT PUERTO SAGUNTO (EL)","València","962617365","962617366",3.96701088e+01,-2.37718999e-01
