codigo,dgenerica,despecifica,dabreviada,regimen,tipocalle,direccion,numero,codpostal,localidad,provincia,telefono,fax,latitud,longitud
46005144,ESCOLA D'ART I SUPERIOR DE CERÀMICA,DE MANISES,ESCOLA D'ART I SUPERIOR DE CERÀMICA DE MANISES,Púb.,CL,CERAMISTA ALFONS BLAT,14,46940,MANISES,València,961206985,961206986,"39,49887","-0,472498"
46013232,ESCOLA D'ART I SUPERIOR DE DISSENY,,ESCOLA D'ART I SUPERIOR DE DISSENY,Púb.,CL,PINTOR DOMINGO,20,46001,VALENCIA,València,963156700,963156701,"39,4747","-0,382789"
46019805,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,EL PATI,CEIP EL PATI,Púb.,CL,NOSTRA SENYORA DELS ÀNGELS,S/N,46460,SILLA,València,961205805,961205806,"39,35859","-0,413564"
46003901,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,LES ERES,CEIP LES ERES,Púb.,CR,XÀTIVA,S/N,46669,ÈNOVA (L'),València,962249785,962249786,"39,04129","-0,47871"
46009460,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",SAGRADO CORAZÓN DE JESÚS -CARMELITAS-,CENTRE PRIVAT SAGRADO CORAZÓN DE JESÚS -CARMELITAS-,Priv.,CL,MURO SANTA ANA,5,46003,VALENCIA,València,963910512,963922768,"39,47887","-0,374898"
46003962,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,COMTE DE SALVATIERRA DE ALAVA,CEIP COMTE DE SALVATIERRA DE ALAVA,Púb.,CR,DE BENEIXAMA,2,46635,FONTANARS DELS ALFORINS,València,962249800,962249801,"38,78117","-0,784557"
46002908,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",SAN ANTONIO DE PADUA,CENTRE PRIVAT SAN ANTONIO DE PADUA,Priv.,CL,RAMÓN Y CAJAL,2,46470,CATARROJA,València,961220067,961269250,"39,40399","-0,40301"
46003469,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,SAGRADO CORAZÓN DE JESÚS,CENTRO PRIV. ED. INFANTIL SAGRADO CORAZÓN DE JESÚS,Priv.,CL,NUEVA,14,46821,CHELLA,València,962220010,962220010,"39,04443","-0,661796"
46005946,INSTITUT D'EDUCACIÓ SECUNDÀRIA,GABRIEL CÍSCAR,IES GABRIEL CÍSCAR,Púb.,CL,RIU ALFADALI,S/N,46780,OLIVA,València,962829435,962829436,"38,91151","-0,110968"
46005909,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,SANTA ANNA,CEIP SANTA ANNA,Púb.,CL,ANTONIO MAURA,S/N,46780,OLIVA,València,962826475,962826476,"38,91834","-0,120614"
46017201,INSTITUT D'EDUCACIÓ SECUNDÀRIA,JAUME I,IES JAUME I,Púb.,AV,ALBAIDA,23,46870,ONTINYENT,València,962919305,962919306,"38,82199","-0,597746"
46017675,INSTITUT D'EDUCACIÓ SECUNDÀRIA,LA SÈNIA,IES LA SÈNIA,Púb.,CL,ESCULTOR JOSÉ CAPUZ,96,46200,PAIPORTA,València,961205955,961205956,"39,42309","-0,415603"
46015538,CENTRE INTEGRAT PÚBLIC DE FORMACIÓ PROFESSIONAL,FAITANAR,CIPFP FAITANAR,Púb.,CL,XIQUET DE QUART,S/N,46930,QUART DE POBLET,València,961205910,961205911,"39,47948","-0,433295"
46019350,CONSERVATORIO PROFESIONAL DE MÚSICA,MARIANO PÉREZ SÁNCHEZ,CONSERVATORIO PROFESIONAL DE MÚSICA M. PÉREZ SÁNCHEZ,Púb.,CL,DOCTOR FLEMING,6,46340,REQUENA,València,962339035,962339036,"39,49004","-1,100904"
46007748,INSTITUT D'EDUCACIÓ SECUNDÀRIA,CAMP DE MORVEDRE,IES CAMP DE MORVEDRE,Púb.,CL,ABOGADO FAUSTO CARUANA,S/N,46520,SAGUNT PUERTO SAGUNTO (EL),València,962617720,962617721,"39,67141","-0,246581"
46007736,INSTITUT D'EDUCACIÓ SECUNDÀRIA,CLOT DEL MORO,IES CLOT DEL MORO,Púb.,PD,CLOT DEL MORO,S/N,46500,SAGUNT,València,962617735,962617736,"39,67587","-0,290601"
46007955,INSTITUT D'EDUCACIÓ SECUNDÀRIA,ENRIC VALOR,IES ENRIC VALOR,Púb.,CL,AUSIÀS MARCH,S/N,46460,SILLA,València,961206165,961206166,"39,35677","-0,413189"
46008340,INSTITUT D'EDUCACIÓ SECUNDÀRIA,JAUME II EL JUST,IES JAUME II EL JUST,Púb.,CL,LA DULA,29,46760,TAVERNES DE LA VALLDIGNA,València,962829995,962829996,"39,07713","-0,25942"
46008753,INSTITUT D'EDUCACIÓ SECUNDÀRIA,TIRANT LO BLANC,IES TIRANT LO BLANC,Púb.,CL,FRAY LUIS AMIGO,41,46900,TORRENT,València,961206170,961206171,"39,43348","-0,463926"
46019015,INSTITUT D'EDUCACIÓ SECUNDÀRIA,SERRA PERENXISA,IES SERRA PERENXISA,Púb.,CL,CORONA D'ARAGÓ,1,46900,TORRENT,València,961206090,961206091,"39,42947","-0,46635"
46016610,CENTRE DOCENT PRIVAT ESTRANGER,"HISPANO-NORTEAMERICANO, SA","CENTRE ESTRANGER HISPANO-NORTEAMERICANO, SA",Priv.,AV,SIERRA CALDERONA,29,46530,PUÇOL,València,961405412,961405039,"39,63499","-0,334139"
46006768,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",SAN JOSÉ,CENTRE PRIVAT SAN JOSÉ,Priv.,CL,MARÍA ROCA,1,46185,POBLA DE VALLBONA (LA),València,962760387,,"39,59005","-0,554089"
46004814,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",FRANCISCO LLOPIS LATORRE,CENTRE PRIVAT FRANCISCO LLOPIS LATORRE,Priv.,CL,SAN VICENTE,40,46160,LLÍRIA,València,962792585,962791061,"39,62989","-0,595461"
46004796,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",SANTA ANA,CENTRE PRIVAT SANTA ANA,Priv.,CL,ALCUBLAS,30,46160,LLÍRIA,València,962780846,962782440,"39,63042","-0,599087"
46004966,CENTRE PRIVAT D'EDUCACIÓ SECUNDÀRIA,LA MALVESIA,CENTRE PRIVAT LA MALVESIA,Priv.,PD,EL CERCAT,S/N,46195,LLOMBAI,València,962550420,962990824,"39,28622","-0,580309"
46018643,ESCOLA PRIVADA DE MÚSICA,MIGUEL ESPARZA,ESCOLA PRIVADA DE MÚSICA MIGUEL ESPARZA,Priv.,PZ,DEL PINTOR DÍEZ,3-4,46815,LLOSA DE RANES (LA),València,962230671,,"39,01905","-0,534293"
46005961,CENTRE PRIVAT D'EDUCACIÓ INFANTIL,SAGRADA FAMILIA,CENTRE PRIV. ED. INFANTIL SAGRADA FAMILIA,Priv.,AV,JAUME I,23,46850,OLLERIA (L'),València,962200127,,"38,91382","-0,551124"
46016993,ESCOLA SUPERIOR D'ART DRAMÀTIC,,ESCOLA SUPERIOR D'ART DRAMÀTIC,Púb.,CM,DE VERA,29,46022,VALENCIA,València,961206980,961206981,"39,48374","-0,346831"
46014352,CENTRE DOCENT PRIVAT ESTRANGER,LYCÉE FRANÇAIS DE VALENCE,CENTRE ESTRANGER LYCÉE FRANÇAIS DE VALENCE,Priv.,CR,"DE ADEMUZ, KM. 6,1",,46980,PATERNA,València,961364031,961381078,"39,51894","-0,43518"
46020042,CONSERVATORI PROFESSIONAL DE DANSA,,CONSERVATORI PROFESSIONAL DE DANSA,Púb.,CL,MAJOR,S/N,46190,RIBA-ROJA DE TÚRIA,València,962772685,961653175,"39,54102","-0,570584"
46003482,"CENTRO PRIVADO E. INFANTIL, PRIMARIA Y SECUNDARIA",SAN JOSÉ DE LA MONTAÑA,CENTRO PRIVADO SAN JOSÉ DE LA MONTAÑA,Priv.,PZ,DEL MERCADO,S/N,46380,CHESTE,València,962510523,962513006,"39,49679","-0,685626"
46003330,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",INMACULADA CONCEPCIÓN,CENTRE PRIVAT INMACULADA CONCEPCIÓN,Priv.,CL,DE BAIX,28,46400,CULLERA,València,961720107,961726752,"39,16624","-0,256301"
46018217,CENTRE AUTORITZAT ELEMENTAL DE MÚSICA,MAESTRO VALDOVÍN,CENTRE ELEMENTAL DE MÚSICA MAESTRO VALDOVÍN,Priv.,CL,ABAD SOLA,32,46702,GANDIA,València,962879603,962873377,"38,96736","-0,186633"
46004474,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",CUMBRES,CENTRE PRIVAT CUMBRES,Priv.,CL,LOS ALMENDROS,3,46110,GODELLA,València,963638166,963635912,"39,5299","-0,432651"
46000808,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",SAN ANDRÉS APÓSTOL,CENTRE PRIVAT SAN ANDRÉS APÓSTOL,Priv.,PZ,DE LA CONSTITUCIÓ,5,46250,ALCÚDIA (L'),València,962540282,962540282,"39,19579","-0,506637"
46019209,CENTRO PÚBLICO DE FORMACIÓN DE PERSONAS ADULTAS,VALLE DE AYORA,CENTRO PÚBLICO FPA VALLE DE AYORA,Púb.,CL,SAN FRANCISCO,18,46620,AYORA,València,961892965,961892966,"39,06188","-1,056383"
46003834,CENTRE PRIVAT D'EDUCACIÓ INFANTIL,SANTA CLARA,CENTRE PRIV. ED. INFANTIL SANTA CLARA,Priv.,CL,MÀRTIRS,11,46183,ELIANA (L'),València,962740620,,"39,55378","-0,5189"
46009708,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",SAN JOSÉ HERMANAS FRANCISCANAS DE LA INMACULADA,CENTRE PRIVAT SAN JOSÉ HH. FRANCISCANAS DE LA INMACULADA,Priv.,CL,DOCTOR SUMSI,5,46005,VALENCIA,València,963733084,963733084,"39,46299","-0,368761"
46015435,CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA,ALTAVIANA,CENTRE PRIVAT FP ALTAVIANA,Priv.,CL,ALMELA Y VIVES,5,46010,VALENCIA,València,963604400,963934603,"39,47762","-0,356183"
46005934,INSTITUT D'EDUCACIÓ SECUNDÀRIA,GREGORI MAIANS,IES GREGORI MAIANS,Púb.,CL,GABRIEL MIRÓ,16,46780,OLIVA,València,962829990,962829991,"38,92308","-0,115721"
46012999,INSTITUT D'EDUCACIÓ SECUNDÀRIA,JOANOT MARTORELL,IES JOANOT MARTORELL,Púb.,CL,CIUDAD DEL APRENDIZ,2,46017,VALENCIA,València,961206050,961206051,"39,44054","-0,390365"
46015711,INSTITUT D'EDUCACIÓ SECUNDÀRIA,CAMPANAR,IES CAMPANAR,Púb.,PZ,BADAJOZ,S/N,46015,VALENCIA,València,961206205,961206206,"39,48132","-0,39858"
46012987,INSTITUT D'EDUCACIÓ SECUNDÀRIA,CID CAMPEADOR,IES CID CAMPEADOR,Púb.,CL,GUILLEM DESPUIG,8,46018,VALENCIA,València,961206185,961206186,"39,46527","-0,399488"
46015708,INSTITUT D'EDUCACIÓ SECUNDÀRIA,DISTRICTE MARÍTIM,IES DISTRICTE MARÍTIM,Púb.,AV,BALEARES,62,46023,VALENCIA,València,961206200,961206201,"39,45967","-0,344256"
46014224,INSTITUT D'EDUCACIÓ SECUNDÀRIA,FUENTE DE SAN LUIS,IES FUENTE DE SAN LUIS,Púb.,AV,HERMANOS MARISTAS,25,46013,VALENCIA,València,961206065,961206066,"39,45412","-0,364069"
46018138,INSTITUT D'EDUCACIÓ SECUNDÀRIA,ORRIOLS,IES ORRIOLS,Púb.,CL,SANTIAGO RUSIÑOL,S/N,46019,VALENCIA,València,961205970,961205971,"39,49614","-0,366964"
46017687,INSTITUT D'EDUCACIÓ SECUNDÀRIA,RAMON LLULL,IES RAMON LLULL,Púb.,CL,RAMON LLULL,12,46021,VALENCIA,València,961205960,961205961,"39,47637","-0,346284"
46004772,INSTITUT D'EDUCACIÓ SECUNDÀRIA,JOSÉ DE RIBERA,IES JOSÉ DE RIBERA,Púb.,CL,ACADÈMIC MARAVALL,15,46800,XÀTIVA,València,962249075,962249076,"38,9915","-0,516186"
46011624,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",SANTIAGO APÓSTOL,CENTRE PRIVAT SANTIAGO APÓSTOL,Priv.,CL,ESCALANTE,329,46011,VALENCIA,València,963710722,963710722,"39,47413","-0,329815"
46010127,CENTRE PRIVAT E. PRIMÀRIA I SECUNDÀRIA,SANTO TOMÁS DE VILLANUEVA,CENTRE PRIVAT SANTO TOMÁS DE VILLANUEVA,Priv.,CL,ALBACETE,5,46007,VALENCIA,València,963411999,963807933,"39,46489","-0,38259"
46019532,CENTRE DOCENT PRIVAT ESTRANGER,CAXTON COLLEGE,CENTRE ESTRANGER CAXTON COLLEGE,Priv.,CL,MAS DE LEÓN,9,46530,PUÇOL,València,961424500,961420930,"39,62587","-0,30218"
03010648,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,BEC DE L'ÀGUILA,CEIP BEC DE L'ÀGUILA,Púb.,CL,MORAIRA,20,3690,SANT VICENT DEL RASPEIG,Alacant,965937065,965937066,"38,40679","-0,527158"
03011781,CENTRE DOCENT PRIVAT ESTRANGER,ESCUELA NORUEGA COSTA BLANCA,CENTRE ESTRANGER ESCUELA NORUEGA COSTA BLANCA,Priv.,CL,RÍO GUADIANA,14,3580,ALFÀS DEL PI (L'),Alacant,965887767,966860001,"38,59583","-0,1135"
03010995,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",C.E.B.A.T. CENTRO ESTUDIOS BÁSICOS ATLAS,CENTRE PRIVAT C.E.B.A.T. CENTRO ESTUDIOS BÁSICOS ATLAS,Priv.,CR,"SAN VICENTE-SAN JUAN,  KM. 8",,3110,MUTXAMEL,Alacant,965955454,965955454,"38,4053","-0,460734"
12001903,INSTITUT D'EDUCACIÓ SECUNDÀRIA,ELS PORTS,IES ELS PORTS,Púb.,PS,JAUME I,3,12300,MORELLA,Castelló,964336255,964336256,"40,62102","-0,105014"
03009786,INSTITUTO DE EDUCACIÓN SECUNDARIA,ANTONIO NAVARRO SANTAFÉ,IES ANTONIO NAVARRO SANTAFÉ,Púb.,LG,SAN BENITO,S/N,3400,VILLENA,Alacant,965823075,965823076,"38,62513","-0,859629"
03004685,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,FRANCISCO GINER DE LOS RÍOS,CEIP FRANCISCO GINER DE LOS RÍOS,Púb.,PZ,BARCELONA,7,3206,ELX,Alacant,966915265,966915266,"38,27209","-0,706376"
03004715,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,REYES CATÓLICOS,CEIP REYES CATÓLICOS,Púb.,CL,FRAY LUIS DE LEÓN,9,3203,ELX,Alacant,966915275,966915276,"38,25806","-0,696634"
03007017,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,VIRGEN DE LOS DESAMPARADOS,CEIP VIRGEN DE LOS DESAMPARADOS,Púb.,CL,EL MANSEGAL,S/N,3312,ORIHUELA DESAMPARADOS (LOS),Alacant,966904150,966904151,"38,06408","-0,978298"
03007157,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,MAESTRO ISMAEL GARCÍA,CEIP MAESTRO ISMAEL GARCÍA,Púb.,AV,DE LA LIBERTAD,S/N,3315,ORIHUELA MURADA (LA),Alacant,966904290,966904291,"38,17273","-0,959909"
03008204,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,HISPANIDAD,CEIP HISPANIDAD,Púb.,CL,PINTOR SOROLLA,2,3130,SANTA POLA,Alacant,966616035,966616036,"38,19807","-0,555947"
12004281,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,SANT VICENT FERRER,CEIP SANT VICENT FERRER,Púb.,AV,OCTAVIO TEN,S/N,12600,VALL D'UIXÓ (LA),Castelló,964738775,964738776,"39,82207","-0,224587"
12001794,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,COMTESSA DE LUCENA,CEIP COMTESSA DE LUCENA,Púb.,AV,FERNANDO LEÓN,33,12120,LUCENA DEL CID,Castelló,964738575,964738576,"40,13492","-0,280151"
12001940,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CERVANTES,CEIP CERVANTES,Púb.,CL,SANTA NATALIA,S/N,12520,NULES,Castelló,964738585,964738586,"39,85534","-0,159892"
12001964,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,LOPE DE VEGA,CEIP LOPE DE VEGA,Púb.,CL,SAGRADA FAMILIA,S/N,12520,NULES,Castelló,964738590,964738591,"39,85446","-0,152955"
12002312,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PINTOR CAMARÓN,CEIP PINTOR CAMARÓN,Púb.,AV,SIERRA ESPADÁN,S/N,12400,SEGORBE,Castelló,964336345,964336346,"39,85149","-0,482186"
12004199,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,MANUEL FOGUET,CEIP MANUEL FOGUET,Púb.,CL,YECLA,S/N,12500,VINARÒS,Castelló,964336485,964336486,"40,464","0,467146"
03011446,ESCOLA PÚBLICA DE MÚSICA I DANSA,MUNICIPAL,E. DE MÚSICA I DANSA MUNICIPAL,Púb.,AV,PAÍS VALENCIÀ,188,3720,BENISSA,Alacant,965732226,965730187,"38,71429","0,045292"
03009361,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,MARÍA FRANCISCA RUIZ MIQUEL,CEIP MARÍA FRANCISCA RUIZ MIQUEL,Púb.,PD,TORRETA,43,3570,VILA JOIOSA (LA),Alacant,966870745,966810060,"38,51478","-0,230773"
12003833,CENTRE PRIVAT DE JARDÍ D'INFÀNCIA,SALIX,JARDÍN DE INFANCIA SALIX,Priv.,CR,"PORT, KM. 1,4",,12530,BORRIANA,Castelló,964585656,,"39,87606","-0,077719"
03006943,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,RINCÓN DE BONANZA,CEIP RINCÓN DE BONANZA,Púb.,CL,LAS ESCUELAS,S/N,3311,ORIHUELA BONANZA (RAIGUERO DE),Alacant,966904760,966904761,"38,0896","-0,977802"
03008216,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,VIRGEN DE LORETO,CEIP VIRGEN DE LORETO,Púb.,CL,CARIDAD,53,3130,SANTA POLA,Alacant,966616040,966616041,"38,19354","-0,551505"
03010958,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,CRISTOBAL COLÓN,CEIP CRISTOBAL COLÓN,Púb.,CL,PERSIANAS,S/N,3630,SAX,Alacant,966957420,966957421,"38,53227","-0,825895"
03010314,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,MESTRE GASPAR LÓPEZ,CEIP MESTRE GASPAR LÓPEZ,Púb.,CL,DE LA BARCA DEL BOU (SALT DE L'AIGUA),3,3503,BENIDORM,Alacant,966816365,966816366,"38,55516","-0,120852"
03003231,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,MANUEL BRU,CEIP MANUEL BRU,Púb.,AV,DE MADRID,S/N,3720,BENISSA,Alacant,965739040,965739041,"38,71759","0,056605"
03009920,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,MIGUEL HERNÁNDEZ,CEIP MIGUEL HERNÁNDEZ,Púb.,CL,REVERENDO PASCUAL MARTINEZ,45,3330,CREVILLENT,Alacant,966915130,966915131,"38,24216","-0,813214"
03001003,CENTRE DOCENT PRIVAT ESTRANGER,LICEO FRANCÉS,CENTRE ESTRANGER LICEO FRANCÉS,Priv.,AV,DE LA ALBUFERETA,42-44,3016,ALACANT,Alacant,965262508,965659938,"38,40139","-0,412695"
12000145,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,COMTE D'ARANDA,CEIP COMTE D'ARANDA,Púb.,CL,CALVARI,S/N,12110,ALCORA (L'),Castelló,964738305,964738306,"40,07732","-0,215199"
12000194,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CASTRO,CEIP CASTRO,Púb.,CL,LA VALL D'UIXÓ,S/N,12609,ALFONDEGUILLA,Castelló,964738310,964738311,"39,83399","-0,272598"
12000391,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CERVANTES-DUALDE,CEIP CERVANTES-DUALDE,Púb.,CL,TRINITAT,S/N,12549,BETXÍ,Castelló,964738340,964738341,"39,92767","-0,201469"
12000571,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,L'HEREU,CEIP L'HEREU,Púb.,CL,CONSTITUCIÓ,2,12190,BORRIOL,Castelló,964738350,964738351,"40,04205","-0,069088"
12003365,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,,CEIP DE COSTUR,Púb.,PZ,NOVA,S/N,12119,COSTUR,Castelló,964738730,964738731,"40,11891","-0,175266"
12001629,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,LA MORERIA,CEIP LA MORERIA,Púb.,CL,RAMON RAMIA,1,12185,COVES DE VINROMÀ (LES),Castelló,964336055,964336056,"40,3107","0,1188"
03011835,CONSERVATORIO PROFESIONAL DE MÚSICA,FRANCISCO CASANOVAS,CONSERVATORIO PROFESIONAL DE MÚSICA FCO. CASANOVAS,Púb.,CL,UNIÓN MUSICAL TORREVEJENSE,47,3181,TORREVIEJA,Alacant,965712311,966700558,"37,97914","-0,680712"
03009154,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,SANTA TERESA,CEIP SANTA TERESA,Púb.,BD,SAN FRANCISCO,S/N,3400,VILLENA,Alacant,965823705,965823706,"38,63107","-0,848908"
03000345,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",JOSÉ ARNAUDA,CENTRE PRIVAT JOSÉ ARNAUDA,Priv.,CL,PADRE POVEDA,1,3804,ALCOI,Alacant,965330358,965333264,"38,70588","-0,470953"
03000448,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",LA SALLE,CENTRE PRIVAT LA SALLE,Priv.,CR,CHORRADOR,1,3803,ALCOI,Alacant,966540010,966526412,"38,70715","-0,478487"
03000485,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",SAN VICENTE FERRER,CENTRE PRIVAT SAN VICENTE FERRER,Priv.,PZ,MOSSÉN JOSEP,1,3801,ALCOI,Alacant,965540866,965546063,"38,69384","-0,47606"
03002779,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",FUNDACIÓN RIBERA,CENTRE PRIVAT FUNDACIÓN RIBERA,Priv.,PZ,AJUNTAMENT,3,3450,BANYERES DE MARIOLA,Alacant,965566565,966567535,"38,71652","-0,656781"
03003073,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",NUESTRA SEÑORA DE LOS DOLORES,CENTRE PRIVAT NUESTRA SEÑORA DE LOS DOLORES,Priv.,CL,EL PAL,6,3501,BENIDORM,Alacant,965854095,965854095,"38,53596","-0,129025"
03003905,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,FRANCISCO CANDELA,CEIP FRANCISCO CANDELA,Púb.,AV,MANUEL SANCHIS GUARNER,S/N,3330,CREVILLENT,Alacant,966915395,966915396,"38,25207","-0,801901"
03003279,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,LA PURÍSIMA,CENTRE PRIV. ED. INF. 1er CICLE LA PURÍSIMA,Priv.,PZ,PORTAL,4,3720,BENISSA,Alacant,965730267,965730267,"38,71695","0,053815"
03003577,CENTRE PRIVAT E. INFANTIL I PRIMÀRIA,FUNDACIÓN ANTONIO BONNY,CENTRE PRIVAT FUNDACIÓN ANTONIO BONNY,Priv.,BD,ANTONIO BONNY,S/N,3560,CAMPELLO (EL),Alacant,965630314,,"38,43891","-0,41085"
12003845,CENTRE PRIVAT DE PÀRVULS,CASA ESCOLA MONTORNÉS,PARVULARIO CASA ESCOLA MONTORNÉS,Priv.,CL,MOLTA PAU,S/N,12560,BENICÀSSIM,Castelló,964398404,,"40,04979","0,018915"
46026470,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,PITUS ABASTOS,CENTRE PRIV. ED. INF. 1er CICLE PITUS ABASTOS,Priv.,CL,HÉROE ROMEU,4-6,46008,VALENCIA,València,963858788,963858788,"39,46907","-0,388759"
12000455,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,MARQUÉS DE BENICARLÓ,CEIP MARQUÉS DE BENICARLÓ,Púb.,PS,MARÍTIM,1,12580,BENICARLÓ,Castelló,964336410,964336411,"40,41523","0,425999"
03010892,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,AZORÍN,CEIP AZORÍN,Púb.,PD,GARGASINDI,5,3710,CALP,Alacant,966870760,966870761,"38,64875","0,048049"
03004259,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,LA XARA,CEIP LA XARA,Púb.,CL,LES ESCOLES,1,3709,DÉNIA XARA (LA),Alacant,966428815,966428816,"38,82785","0,062774"
46026615,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,CARAMELO,CENTRE PRIV. ED. INF. 1er CICLE CARAMELO,Priv.,CL,CUARTE,50,46113,MONCADA,València,961394497,,"39,54856","-0,393013"
03016432,ESCUELA INFANTIL DE PRIMER CICLO,MUNICIPAL,EI 1er CICLO MUNICIPAL,Púb.,CL,SAN MIGUEL,3,3169,ALGORFA,Alacant,965700146,,"38,08649","-0,797707"
46026652,ESCOLA INFANTIL DE PRIMER CICLE,MUNICIPAL EL SOLET,EI 1er CICLE MUNICIPAL EL SOLET,Púb.,CL,L'ERMITA,3,46721,POTRIES,València,633411122,,"38,91526","-0,192668"
46026676,ESCUELA INFANTIL DE PRIMER CICLO,MUNICIPAL,EI 1er CICLO MUNICIPAL,Púb.,PS,"DEL AZAHAR, ESQ. C.MORERA",S/N,46393,LORIGUILLA,València,961668052,,"39,48984","-0,574454"
46026688,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,NA TU TU,CENTRE PRIV. ED. INF. 1er CICLE NA TU TU,Priv.,CL,LES ESCOLES,23,46135,ALBALAT DELS SORELLS,València,961495180 ,,"39,54269","-0,348086"
03010090,ESCUELA INFANTIL,SANTIAGO APÓSTOL,EI SANTIAGO APÓSTOL,Púb.,CL,SAN ANTONIO,45,3340,ALBATERA,Alacant,966912045,966912046,"38,17736","-0,867858"
03009300,CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA,ACADEMIA COTS,CENTRE PRIVAT FP ACADEMIA COTS,Priv.,CL,VILLEGAS,4,3001,ALACANT,Alacant,965208608,965207862,"38,34538","-0,485126"
03008587,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,TIBI,CEIP TIBI,Púb.,CL,CASTALLA,S/N,3109,TIBI,Alacant,966908195,966908196,"38,5327","-0,574304"
12001952,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",NUESTRA SEÑORA DE LA CONSOLACIÓN,CENTRE PRIVAT NUESTRA SEÑORA DE LA CONSOLACIÓN,Priv.,CL,ARTANA,1,12520,NULES,Castelló,964670158,964670732,"39,85154","-0,161211"
03012281,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,LA PAZ,CEIP LA PAZ,Púb.,CL,LA PAZ,S/N,3320,ELX TORRELLANO,Alacant,966915385,966915386,"38,29414","-0,592725"
